# start_epoch_ms=1772064169131 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772064196152,23.794872,13.948718,9.846154,0.000000,76.205128,3.94,3.36,2.59,10,2121
1772064196652,22.989691,13.092784,9.896907,0.206186,76.804124,3.94,3.36,2.59,8,2132
1772064197153,24.974925,13.841525,11.133400,0.000000,75.025075,4.11,3.4,2.6,6,2131
1772064197653,22.326064,13.395639,8.930426,0.000000,77.673936,4.11,3.4,2.6,6,2131
1772064198153,24.520686,14.127144,10.393542,0.000000,75.479314,4.11,3.4,2.6,8,2121
1772064198654,23.179487,13.230769,9.948718,0.000000,76.820513,4.11,3.4,2.6,14,2130
1772064199154,23.415133,13.701431,9.713701,0.000000,76.584867,4.11,3.4,2.6,10,2119
1772064199655,23.487179,13.641026,9.846154,0.000000,76.512821,4.11,3.4,2.6,12,2123
1772064200155,24.974411,14.124872,10.849539,0.000000,75.025589,4.11,3.4,2.6,6,2123
1772064200656,23.824131,13.292434,10.531697,0.000000,76.175869,4.11,3.4,2.6,9,2125
1772064201156,23.364486,13.291796,10.072690,0.000000,76.635514,4.11,3.4,2.6,5,2113
1772064201656,23.267839,13.960703,9.307135,0.206825,76.525336,4.11,3.4,2.6,5,2123
1772064202157,22.877847,13.768116,9.109731,0.000000,77.122153,4.02,3.39,2.61,5,2113
1772064202657,24.464832,14.271152,10.193680,0.000000,75.535168,4.02,3.39,2.61,6,2124
1772064203158,26.713710,15.423387,11.290323,0.000000,73.286290,4.02,3.39,2.61,5,2125
1772064203658,25.641026,14.666667,10.974359,0.000000,74.358974,4.02,3.39,2.61,5,2125
1772064204158,26.455567,14.708887,11.746680,0.000000,73.544433,4.02,3.39,2.61,7,2115
1772064204659,26.153846,14.153846,12.000000,0.000000,73.846154,4.02,3.39,2.61,5,2128
1772064205159,26.104830,14.799589,11.305242,0.000000,73.895170,4.02,3.39,2.61,5,2118
1772064205659,26.051282,14.461538,11.589744,0.000000,73.948718,4.02,3.39,2.61,7,2127
1772064206160,25.051335,14.476386,10.574949,0.000000,74.948665,4.02,3.39,2.61,2,2127
1772064206660,24.613800,14.212152,10.401648,0.205973,75.180227,4.02,3.39,2.61,10,2127
1772064207161,24.098867,13.594233,10.504634,0.000000,75.901133,3.94,3.39,2.61,3,2116
1772064207661,24.948454,13.917526,11.030928,0.000000,75.051546,3.94,3.39,2.61,8,2129
1772064208161,25.306122,14.081633,11.224490,0.000000,74.693878,3.94,3.39,2.61,6,2116
1772064208662,25.000000,13.786008,11.213992,0.000000,75.000000,3.94,3.39,2.61,4,2128
1772064209162,23.888314,13.753878,10.134436,0.000000,76.111686,3.94,3.39,2.61,5,2128
1772064209662,24.510814,14.212152,10.298661,0.000000,75.489186,3.94,3.39,2.61,2,2128
1772064210163,25.696594,14.860681,10.835913,0.000000,74.303406,3.94,3.39,2.61,9,2133
1772064210663,27.263374,16.358025,10.905350,0.000000,72.736626,3.94,3.39,2.61,2,2126
1772064211163,26.002055,14.491264,11.510791,0.000000,73.997945,3.94,3.39,2.61,11,2115
1772064211664,25.128733,14.315139,10.813594,0.102987,74.768280,3.94,3.39,2.61,6,2142
1772064212164,24.512821,13.743590,10.769231,0.000000,75.487179,3.7,3.35,2.6,2,2125
1772064212665,25.383828,14.022518,11.361310,0.000000,74.616172,3.7,3.35,2.6,6,2125
1772064213165,24.974306,14.799589,10.174717,0.000000,75.025694,3.7,3.35,2.6,4,2115
1772064213665,25.333333,14.153846,11.179487,0.000000,74.666667,3.7,3.35,2.6,9,2125
1772064214166,23.794872,13.948718,9.846154,0.000000,76.205128,3.7,3.35,2.6,2,2115
1772064214666,23.946557,13.977390,9.969168,0.000000,76.053443,3.7,3.35,2.6,2,2126
1772064215166,24.462641,13.920164,10.542477,0.000000,75.537359,3.7,3.35,2.6,2,2126
1772064215667,23.188406,13.768116,9.420290,0.000000,76.811594,3.7,3.35,2.6,7,2128
1772064216167,24.233129,13.292434,10.940695,0.000000,75.766871,3.7,3.35,2.6,10,2118
1772064216668,24.696356,14.068826,10.627530,0.303644,75.000000,3.7,3.35,2.6,7,2126
1772064217168,24.208376,14.402451,9.805924,0.000000,75.791624,3.49,3.31,2.59,4,2116
1772064217668,24.442191,13.995943,10.446247,0.000000,75.557809,3.49,3.31,2.59,4,2126
1772064218169,24.008138,13.224822,10.783316,0.000000,75.991862,3.49,3.31,2.59,8,2128
1772064218669,24.159021,13.863405,10.295617,0.000000,75.840979,3.49,3.31,2.59,10,2126
1772064219169,23.638232,13.257965,10.380267,0.000000,76.361768,3.49,3.31,2.59,8,2116
1772064219670,23.662551,13.683128,9.979424,0.000000,76.337449,3.49,3.31,2.59,6,2127
1772064220170,23.583934,13.285273,10.298661,0.000000,76.416066,3.49,3.31,2.59,15,2117
1772064220671,25.025747,14.315139,10.710608,0.000000,74.974253,3.49,3.31,2.59,8,2126
1772064221171,24.716787,13.594233,11.122554,0.000000,75.283213,3.49,3.31,2.59,10,2125
1772064221671,24.162437,14.010152,10.152284,0.203046,75.634518,3.49,3.31,2.59,6,2125
1772064222172,23.892894,14.109166,9.783728,0.000000,76.107106,3.29,3.27,2.58,4,2115
1772064222672,25.540680,15.242019,10.298661,0.000000,74.459320,3.29,3.27,2.58,13,2127
1772064223173,23.716632,14.271047,9.445585,0.000000,76.283368,3.29,3.27,2.58,6,2115
1772064223673,24.307692,13.846154,10.461538,0.000000,75.692308,3.29,3.27,2.58,6,2125
1772064224173,24.557752,15.088450,9.469303,0.000000,75.442248,3.29,3.27,2.58,3,2125
1772064224674,24.233129,14.110429,10.122699,0.000000,75.766871,3.29,3.27,2.58,5,2125
1772064225174,23.824131,13.394683,10.429448,0.000000,76.175869,3.29,3.27,2.58,8,2115
1772064225674,22.567288,12.939959,9.627329,0.000000,77.432712,3.29,3.27,2.58,3,2124
1772064226175,24.570273,14.155713,10.414560,0.000000,75.429727,3.29,3.27,2.58,4,2114
1772064226675,24.460432,14.491264,9.969168,0.102775,75.436793,3.29,3.27,2.58,5,2126
1772064227175,24.081633,13.775510,10.306122,0.000000,75.918367,3.74,3.37,2.62,6,2127
1772064227676,24.310521,13.891726,10.418795,0.000000,75.689479,3.74,3.37,2.62,3,2125
1772064228176,23.227133,13.874615,9.352518,0.000000,76.772867,3.74,3.37,2.62,4,2116
1772064228676,24.593496,14.532520,10.060976,0.000000,75.406504,3.74,3.37,2.62,12,2127
