# start_epoch_ms=1772063387527 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772063415045,27.966976,17.234262,10.732714,0.000000,72.033024,3.94,2.14,1.65,6,1814
1772063415545,26.729560,17.085954,9.643606,0.104822,73.165618,3.94,2.14,1.65,8,1800
1772063416045,28.615385,17.948718,10.666667,0.000000,71.384615,3.94,2.14,1.65,5,1802
1772063416546,27.487179,17.435897,10.051282,0.205128,72.307692,3.94,2.14,1.65,6,1792
1772063417046,27.310488,17.653167,9.657321,0.000000,72.689512,4.43,2.27,1.69,7,1800
1772063417546,27.083333,17.083333,10.000000,0.104167,72.812500,4.43,2.27,1.69,3,1790
1772063418047,27.966976,17.543860,10.423117,0.103199,71.929825,4.43,2.27,1.69,6,1799
1772063418547,26.907216,17.010309,9.896907,0.000000,73.092784,4.43,2.27,1.69,10,1801
1772063419047,27.572016,18.209877,9.362140,0.102881,72.325103,4.43,2.27,1.69,3,1799
1772063419548,28.249744,17.604913,10.644831,0.102354,71.647902,4.43,2.27,1.69,7,1789
1772063420048,28.321318,17.919670,10.401648,0.308960,71.369722,4.43,2.27,1.69,4,1799
1772063420548,27.159209,16.337149,10.822060,0.000000,72.840791,4.43,2.27,1.69,7,1790
1772063421049,27.422680,17.319588,10.103093,0.103093,72.474227,4.43,2.27,1.69,9,1799
1772063421549,27.300931,16.959669,10.341262,0.000000,72.699069,4.43,2.27,1.69,6,1799
1772063422050,27.543679,17.780062,9.763618,0.205550,72.250771,4.96,2.42,1.74,7,1801
1772063422550,27.038184,16.821465,10.216718,0.000000,72.961816,4.96,2.42,1.74,2,1789
1772063423050,27.772021,18.031088,9.740933,0.103627,72.124352,4.96,2.42,1.74,6,1799
1772063423550,27.497425,17.404737,10.092688,0.000000,72.502575,4.96,2.42,1.74,7,1790
1772063424051,27.880658,17.283951,10.596708,0.205761,71.913580,4.96,2.42,1.74,7,1800
1772063424551,28.868120,17.237799,11.630322,0.000000,71.131880,4.96,2.42,1.74,17,1800
1772063425051,28.409091,17.561983,10.847107,0.103306,71.487603,4.96,2.42,1.74,4,1800
1772063425552,28.131417,17.659138,10.472279,0.205339,71.663244,4.96,2.42,1.74,4,1790
1772063426052,27.697095,17.634855,10.062241,0.000000,72.302905,4.96,2.42,1.74,12,1800
1772063426552,27.938144,17.525773,10.412371,0.103093,71.958763,4.96,2.42,1.74,5,1790
1772063427053,27.300931,17.269907,10.031024,0.000000,72.699069,5.04,2.48,1.77,10,1802
1772063427553,27.880658,17.078189,10.802469,0.205761,71.913580,5.04,2.48,1.77,10,1802
1772063428053,27.639752,17.391304,10.248447,0.000000,72.360248,5.04,2.48,1.77,9,1800
1772063428554,27.525773,17.422680,10.103093,0.103093,72.371134,5.04,2.48,1.77,6,1790
1772063429054,27.794872,17.333333,10.461538,0.000000,72.205128,5.04,2.48,1.77,3,1801
1772063429554,27.817994,17.373320,10.444674,0.206825,71.975181,5.04,2.48,1.77,4,1793
1772063430055,27.840328,16.990788,10.849539,0.000000,72.159672,5.04,2.48,1.77,8,1800
1772063430555,26.556017,16.286307,10.269710,0.103734,73.340249,5.04,2.48,1.77,8,1800
1772063431055,27.668394,16.994819,10.673575,0.000000,72.331606,5.04,2.48,1.77,6,1800
1772063431556,27.244582,17.234262,10.010320,0.103199,72.652219,5.04,2.48,1.77,6,1789
1772063432056,27.404343,16.752844,10.651499,0.000000,72.595657,4.72,2.45,1.76,7,1800
1772063432556,26.887280,16.649431,10.237849,0.206825,72.905895,4.72,2.45,1.76,10,1791
1772063433057,27.320125,17.309698,10.010428,0.208551,72.471324,4.72,2.45,1.76,5,1801
1772063433557,27.197518,17.166494,10.031024,0.000000,72.802482,4.72,2.45,1.76,6,1801
1772063434057,27.852004,17.882837,9.969168,0.102775,72.045221,4.72,2.45,1.76,8,1802
1772063434558,28.630705,18.153527,10.477178,0.000000,71.369295,4.72,2.45,1.76,10,1799
1772063435058,28.526971,17.842324,10.684647,0.103734,71.369295,4.72,2.45,1.76,10,1801
1772063435558,28.850103,18.069815,10.780287,0.000000,71.149897,4.72,2.45,1.76,7,1791
1772063436059,28.762887,18.247423,10.515464,0.103093,71.134021,4.72,2.45,1.76,10,1801
1772063436559,30.515464,17.113402,13.402062,0.000000,69.484536,4.72,2.45,1.76,6,1803
1772063437059,29.846154,18.256410,11.589744,0.102564,70.051282,4.66,2.48,1.77,4,1802
1772063437560,29.248198,18.022657,11.225541,0.000000,70.751802,4.66,2.48,1.77,4,1790
1772063438060,28.439425,17.453799,10.985626,0.205339,71.355236,4.66,2.48,1.77,9,1800
1772063438560,28.336756,18.377823,9.958932,0.000000,71.663244,4.66,2.48,1.77,6,1790
1772063439061,27.528676,17.831074,9.697602,0.104275,72.367049,4.66,2.48,1.77,6,1800
1772063439561,27.554180,17.956656,9.597523,0.000000,72.445820,4.66,2.48,1.77,4,1798
1772063440061,28.865979,17.835052,11.030928,0.206186,70.927835,4.66,2.48,1.77,7,1801
1772063440562,28.336756,17.453799,10.882957,0.000000,71.663244,4.66,2.48,1.77,4,1789
1772063441062,27.546778,16.943867,10.602911,0.103950,72.349272,4.66,2.48,1.77,8,1798
1772063441562,27.096115,17.586912,9.509202,0.204499,72.699387,4.66,2.48,1.77,6,1788
1772063442063,28.703704,17.901235,10.802469,0.000000,71.296296,4.85,2.55,1.8,8,1799
1772063442563,29.815574,17.418033,12.397541,0.204918,69.979508,4.85,2.55,1.8,6,1799
1772063443063,27.995868,16.942149,11.053719,0.000000,72.004132,4.85,2.55,1.8,3,1797
1772063443564,28.969072,17.628866,11.340206,0.103093,70.927835,4.85,2.55,1.8,6,1790
1772063444064,30.327869,18.032787,12.295082,0.204918,69.467213,4.85,2.55,1.8,7,1800
1772063444565,29.774127,17.864476,11.909651,0.102669,70.123203,4.85,2.55,1.8,11,1789
1772063445065,29.804728,17.985612,11.819116,0.000000,70.195272,4.85,2.55,1.8,8,1799
1772063445565,28.247423,17.525773,10.721649,0.206186,71.546392,4.85,2.55,1.8,6,1801
1772063446066,28.556701,17.731959,10.824742,0.000000,71.443299,4.85,2.55,1.8,10,1799
1772063446566,28.157350,17.184265,10.973085,0.207039,71.635611,4.85,2.55,1.8,9,1790
1772063447066,28.234086,17.864476,10.369610,0.000000,71.765914,4.86,2.6,1.82,6,1800
