# start_epoch_ms=1772062953211 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772063004246,14.669421,7.747934,6.921488,0.206612,85.123967,2.56,1.5,1.36,4,1856
1772063004747,15.718718,8.996898,6.721820,0.000000,84.281282,2.56,1.5,1.36,3,1866
1772063005247,13.674322,6.993737,6.680585,0.208768,86.116910,2.56,1.5,1.36,4,1866
1772063005747,13.692946,7.365145,6.327801,0.000000,86.307054,2.56,1.5,1.36,3,1866
1772063006248,13.575130,7.150259,6.424870,0.103627,86.321244,2.56,1.5,1.36,4,1854
1772063006748,14.788004,8.376422,6.411582,0.206825,85.005171,2.56,1.5,1.36,7,1864
1772063007248,14.611399,7.979275,6.632124,0.207254,85.181347,2.52,1.5,1.37,4,1855
1772063007749,15.456432,8.609959,6.846473,0.000000,84.543568,2.52,1.5,1.37,3,1863
1772063008249,16.927900,8.881923,8.045977,0.208986,82.863114,2.52,1.5,1.37,5,1870
1772063008749,15.305067,8.066184,7.238883,0.103413,84.591520,2.52,1.5,1.37,11,1869
1772063009250,14.834025,7.780083,7.053942,0.000000,85.165975,2.52,1.5,1.37,3,1853
1772063009750,15.368640,8.307373,7.061267,0.207684,84.423676,2.52,1.5,1.37,4,1863
1772063010250,14.479167,7.708333,6.770833,0.000000,85.520833,2.52,1.5,1.37,4,1854
1772063010751,14.699793,8.178054,6.521739,0.103520,85.196687,2.52,1.5,1.37,4,1864
1772063011251,14.004149,7.365145,6.639004,0.000000,85.995851,2.52,1.5,1.37,3,1864
1772063011752,14.869110,7.853403,7.015707,0.104712,85.026178,2.52,1.5,1.37,6,1862
1772063012252,14.359504,8.264463,6.095041,0.000000,85.640496,2.39,1.5,1.36,3,1852
1772063012752,14.581179,8.066184,6.514995,0.206825,85.211996,2.39,1.5,1.36,3,1864
